"prevalence","meanMOIvar","meanPTS","meanPTSGroupBC","inverseSimpsonIndex","inverseSimpsonIndexBC","instance"
0.197,3.17895112746811,0.115662200446846,0.0926903698744191,933.117224023731,1010.06122233463,1883
0.415,3.49753921805134,0.0170217989368842,0.00895843820289846,7430.38298728024,10687.3117585925,1884
0.2285,5.32813648178078,0.044445782535353,0.0339602485758826,4417.27843582731,4665.88404469907,1885
0.4035,4.01269732891766,0.0524652863933959,0.047385557923536,2883.82927656592,2571.21970155376,1886
0.455,5.99909288316169,0.0302371897914655,0.0260880823302144,7473.33957532475,6901.28090515978,1887
0.464,9.95164962941436,0.0553995651453882,0.041164472283171,6766.11117977895,7423.61481835156,1888
0.415,3.8019734675727,0.0120710791739915,0.00597882816682569,11208.8034937829,16424.9396139801,1889
0.44,5.28237811479426,0.0236646608311242,0.0178734742522955,8350.68837900014,8741.63249617335,1890
0.459,9.99639627997338,0.0481276255276761,0.0382333460281591,7812.49717370763,8090.41054590272,1891
0.453,6.03427942428072,0.0281796165643969,0.0223287484049014,8108.73840598438,8140.71943560739,1892
0.2535,2.63422990795529,0.0147881540686038,0.00971207398566231,5999.54036241374,6856.32397978626,1893
0.3795,5.06648151119138,0.0340879240929366,0.026165943453362,5581.14201582395,5872.79324785446,1894
0.457,16.032062546779,0.0599062337614228,0.0415004662644219,10037.6822564904,11908.312907225,1895
0.3755,2.71498763137978,0.013945763754443,0.0111933076611539,6927.68714839953,6718.15865970887,1896
0.394,6.59492428085221,0.0334907977452377,0.027934242494811,7438.45381274137,7200.07408013587,1897
0.3105,2.69846850217564,0.121787806045542,0.0951457771419169,772.271021572163,840.582155722192,1898
0.468,8.9415210384216,0.0152591832641209,0.0113619145251299,21831.5748336702,23001.0831516162,1899
0.429,8.76583081587988,0.0327453198880626,0.0309333657771078,10221.1931396029,8670.37740156519,1900
0.2355,4.01390252471356,0.0520326897860177,0.0331997230319653,2695.87715061853,3406.55095921662,1901
0.2525,1.74865037121083,0.0109316965369706,0.0096849523031711,5040.39898168116,4445.88906218068,1902
0.354,5.09059006484015,0.0638410071254601,0.0557115104575126,2951.70437423833,2798.78992134212,1903
0.2695,4.25418758526736,0.0679778139506503,0.0569826982032223,2183.86386827689,2233.28015456704,1904
0.4175,5.65612020202524,0.0330362622246535,0.0285443640620102,6456.8333288361,6001.03815414777,1905
0.3925,5.41328984273437,0.0476516385303631,0.0362175789392631,4199.59522580439,4559.00645464397,1906
0.308,6.1642720291495,0.0399947268160964,0.0356114992618765,5731.7259948849,5198.48911270802,1907
0.4275,4.65056848742465,0.0151095425729375,0.0093688156486581,11142.9835089045,13796.4568563396,1908
0.236,3.61803422439212,0.042411924708746,0.0361977449873843,3149.52475847629,2944.08505960861,1909
0.203,2.27385018126445,0.0347740157232905,0.0252852469285928,2315.0501734803,2491.68080361186,1910
0.2095,1.85205453915888,0.0551406380497114,0.047148494054078,1230.0163091943,1149.66590603634,1911
0.3815,2.82625009977267,0.0173860517150457,0.0141193231499187,5854.25628211186,5656.73574460346,1912
0.1505,4.04425752951577,0.0362278311789656,0.0340900773476293,3866.87687045514,3249.5746539746,1913
0.44,7.2397151382006,0.0190254032881406,0.0182659799449488,14143.5204575345,11712.2479138554,1914
0.181,2.61864483768922,0.0949865014368418,0.0834025688854255,982.767614970061,907.202627919694,1915
0.377,3.3283342411595,0.00794463985534474,0.00644307756896284,13914.3271039122,13234.3585929221,1916
0.406,6.41744277846087,0.0269507687596728,0.0254402076256956,8934.53703743461,7568.77918304749,1917
0.448,4.74833042974987,0.00862047237847422,0.00614686023744417,19367.2777475652,20678.4340005032,1918
0.446,6.16710610843517,0.0197180088691312,0.0151573382673108,11661.7636822609,12021.3058989074,1919
0.299,2.10156804669006,0.0184500805610417,0.0107282988962072,3921.76929448155,5088.04647682761,1920
0.2465,5.00796079735835,0.0910397625840892,0.062412873677433,1841.24136356424,2368.57542067766,1921
0.403,3.55696203970943,0.0191250624086069,0.0107254386879055,6776.07364845489,9295.49226722205,1922
0.425,5.2424058169141,0.0323521293497613,0.0202566066713061,6001.16324769555,7710.3856359485,1923
0.4045,4.18244416518096,0.0343999695321561,0.026262257657889,4511.46905397387,4687.44185081042,1924
0.3245,3.67010559927679,0.0494944545191213,0.0458421953138481,2862.6827407514,2480.7704614797,1925
0.271,5.95157334907422,0.0337812896942018,0.031960988937159,6502.20937816866,5471.19129465541,1926
0.4205,5.07582206852884,0.0396977929535648,0.0215825309741469,4666.96001342281,7012.30762851624,1927
0.4655,7.17590134368181,0.0219900551798235,0.0129149462387233,12231.9165276964,16293.0013511214,1928
0.4305,8.99024981227143,0.0540933646526308,0.0475858834346268,6377.23505011693,5837.07650829116,1929
0.3985,4.0611846161011,0.0136500101353621,0.006832354109983,10460.1387956299,15408.3707986013,1930
0.3755,3.26589841442598,0.0202229851909513,0.0184359679876967,5841.13677396575,5086.64798004519,1931
0.451,4.48750519599329,0.0095754899229588,0.00746799628926252,16552.3288569353,16417.344591863,1932
0.455,7.55671309622107,0.0121042549257514,0.00922677400572549,22715.8392823669,23244.7382756489,1933
0.4845,10.0150524788589,0.0146749220335671,0.011665950530509,25446.479336977,25226.1138122759,1934
0.314,4.40211677367919,0.0508410665228329,0.0305294305678732,3068.61847982878,4315.8375057062,1935
0.2265,4.07119926812866,0.075724050465052,0.0639390549708515,1970.99878308925,1912.84246681174,1936
0.178,2.6671263767443,0.108135492342808,0.0910089710601118,883.063510494797,876.349510336631,1937
0.3765,2.74697216748234,0.00866120494473394,0.00586454512449723,10679.6286095114,11787.4535834877,1938
0.413,5.89261192015168,0.0472361111724672,0.0432522081528828,4719.98138681137,4149.01677294556,1939
0.4045,6.09529141918614,0.0188523433245101,0.0174686518901713,11977.2588217924,10290.7452309718,1940
0.349,2.24671098642259,0.00798015100388143,0.00463057835562318,9296.96297708033,11443.1444693569,1941
0.227,3.5472995408707,0.052933235529328,0.0503115977583675,2429.70324725366,2055.91734547124,1942
0.3295,2.56135725566344,0.0512397475062953,0.0231622181518747,1743.81046812717,3181.7444175573,1943
0.427,3.09704442892375,0.0169420180781607,0.0152156912413527,6635.63436568124,5856.8064043976,1944
0.2715,3.8133421858131,0.0389325749291177,0.034084882769008,3540.67588066312,3243.82315034632,1945
0.392,3.71336791655173,0.027070121775132,0.0142060765550556,5011.31378629225,7498.44954624843,1946
0.339,4.22851019969664,0.0179047845505083,0.0168802775016895,8503.25755250765,7142.96877726505,1947
0.4255,3.82030270983818,0.0219733745547978,0.0161576372544849,6444.78764958736,6902.86555062327,1948
0.243,2.81639834152418,0.035379849071929,0.0311168246390475,2931.2804391924,2644.87253198294,1949
0.2425,3.51975292560853,0.0618984412474429,0.0572926385892523,2040.76292434816,1800.83538674012,1950
0.394,5.86492481971693,0.0561963041562484,0.0441779822540161,3830.70949009681,4061.5106658805,1951
0.4365,4.00599881166646,0.0120982989994416,0.00998095127869864,11910.0787886861,11281.1318672825,1952
0.435,6.64679881036775,0.0299413998989379,0.0125025923143403,8106.10156437672,15445.0312889512,1953
0.2725,2.91353588195215,0.113826542605484,0.0989589153028879,911.444077300491,873.204060764676,1954
0.4185,6.11728885711216,0.025430075538703,0.0150262865777489,8945.44958371096,11953.5409391511,1955
0.185,2.65209437951286,0.104240944179496,0.093604413290331,923.880873920703,844.295296577949,1956
0.4795,14.3518097476395,0.0384543839049599,0.0350000195855108,14291.4417294924,12503.9428271069,1957
0.325,2.29130113044882,0.0148871574604892,0.0125718870671959,5264.70063086224,4886.45980050321,1958
0.446,7.88470402602401,0.0187277912215098,0.0092740767872657,15590.025125888,24171.8469747535,1959
0.248,3.18696127529885,0.0197657733303511,0.017954547841456,5670.69636994105,4935.39509093054,1960
0.3275,5.98225906551491,0.0701969675941627,0.0551095959625478,3067.83846933799,3261.95493454933,1961
0.272,4.5541074107095,0.0165749921501329,0.015500031902856,9741.49949179298,8205.39669852535,1962
0.28,4.44919828874282,0.0161220736269911,0.00885601568936605,9624.90517354013,13022.8767885217,1963
0.2965,3.87180058029712,0.0102005175030556,0.00739837048917247,12769.5262961413,13269.9298822151,1964
0.3545,3.78096614287569,0.0476841093638961,0.0420159673387555,2958.53635455015,2679.81408983672,1965
0.4515,14.5758636741094,0.0803261360849767,0.0502190935929858,6234.73469706027,9016.42381866866,1966
0.3685,2.51176441755129,0.0198851600361947,0.013270982630193,4522.84941168206,5254.26533295417,1967
0.394,4.2124780426449,0.0654515788109896,0.0480360927190142,2351.9336253299,2704.89741184717,1968
0.2835,2.18125784280655,0.0680346869777873,0.0565827859742643,1151.52706772427,1109.27191492406,1969
0.434,4.26494918754794,0.0197730662748785,0.00991036304091421,7901.07014610129,12105.3299384883,1970
0.4625,14.973156011077,0.0363408904019294,0.03220593493197,15851.538373571,14259.252185486,1971
0.34,4.18377859786793,0.0264020798873662,0.0244179006359735,5802.79832104315,5024.53065450164,1972
0.3665,4.36128746436358,0.0526705901152536,0.0418738020596582,3065.89009947727,3172.00479646658,1973
0.464,9.23084014903889,0.112935019766745,0.078361144998004,2808.43493524723,3598.91755807135,1974
0.1935,1.92907511969885,0.036351783439948,0.0310095074683862,1923.95818077551,1774.23248290909,1975
0.4055,5.6178525042421,0.00866085658635864,0.00681951799982232,22544.5292519604,22002.5161187008,1976
0.3245,3.36585618561862,0.0124508423320995,0.00972127377249686,9472.55611061513,9408.59431267914,1977
0.467,9.08418149670672,0.0661389794967957,0.0356829580838377,4863.54927362586,7750.34670954593,1978
0.257,1.76002785252955,0.011975092888931,0.00993616067641341,4815.50124044995,4458.74379015427,1979
0.4335,7.53817722462529,0.0700225247811545,0.0494976565639912,3907.73898958042,4680.46634310385,1980
0.125,2.6818414349962,0.0370411000432165,0.0344844616184972,2503.6608702294,2144.65821581904,1981
0.473,8.48343955882665,0.0177571381818419,0.0106253173847524,17821.3191589894,23159.8790867419,1982
0.296,4.38507089623682,0.0538720579614428,0.0438698991923214,2914.22658368117,2952.9697871606,1983
0.4395,6.24379010644522,0.080669058691616,0.0509606811203916,2675.28039206101,3774.19497940383,1984
0.311,4.64083104551355,0.0124744721387181,0.0106273591929625,13031.4100687121,11980.0954114559,1985
0.476,8.74288954044641,0.0188952160474302,0.0140352760978061,17334.7507902814,18438.6180878794,1986
0.4665,9.17651584675499,0.0285990450222258,0.0251106891483424,12110.7427598545,10918.6143459033,1987
0.1915,3.9254128845107,0.0429003201399725,0.0382861321726611,3216.36526482481,2860.82549465071,1988
0.295,1.71210767104176,0.0147056272924914,0.0135548942673647,4031.73989393733,3456.93301653431,1989
0.4575,15.520416052005,0.0496475289122957,0.0378215909678964,11883.1302410272,12580.6224140345,1990
0.356,2.26057014887693,0.0162967369429723,0.013924630376661,4923.06771403571,4545.27655467148,1991
0.2515,3.66771527977601,0.0834607165694462,0.0633003642912775,1524.48137611273,1736.73434502952,1992
0.3805,2.9031846793641,0.0148342692551232,0.0110920162773431,7012.08472962681,7305.80918546136,1993
0.2635,3.20854416781837,0.0598952349715706,0.0418249034276902,1904.59393913377,2268.22705987973,1994
0.173,4.35887925633002,0.0667548783009441,0.0572070350945659,2310.24468511195,2190.33928025968,1995
0.3615,4.4561284295553,0.0205643913908385,0.0178471042598275,7966.77570842346,7278.6632174758,1996
0.3165,1.92314872485369,0.0081145494374957,0.00637427988377174,7549.1958559018,7318.07273383419,1997
0.4025,4.26915260591239,0.0122195089451842,0.00935157376669547,12468.9530944457,12618.2350400977,1998
0.245,3.78975562624283,0.0274963364501141,0.0238920968404885,5026.34446974699,4596.01387812185,1999
0.383,2.94539382358669,0.0146888642377732,0.0130239471058364,7162.05660144672,6376.60419142996,2000
0.182,4.39208332052155,0.0547126165500393,0.0468636241204045,3007.20728725051,2831.12177515766,2001
0.4265,6.01645918032793,0.0102526902934725,0.00846264723104116,20730.5199568501,19653.5959081041,2002
0.338,4.43936649411288,0.0128415422734219,0.0115953627948089,12412.729018061,10847.9697892882,2003
0.328,2.37462819407172,0.014174809680183,0.010294734778601,5852.34516212891,6178.1168076239,2004
0.4105,5.78974728213766,0.0143471108370618,0.00944364670357322,14632.0819079442,17089.6708085576,2005
0.2985,5.02311514839131,0.0378398816890994,0.0298284139782009,4885.45910643893,4988.89036247715,2006
0.382,3.77300030921297,0.0259238192031087,0.0113566460658715,5323.28565839596,9324.01179655596,2007
0.148,1.88787288557018,0.0359600165960865,0.0304185062436953,1839.97209839061,1712.56831124276,2008
0.1195,3.56640588231031,0.113793594506375,0.0780888319391181,1034.91726982582,1320.7805405219,2009
0.4285,5.96578338372054,0.0481839704386647,0.031498072357072,4535.89660075181,5792.79722243836,2010
0.2905,5.16984940836474,0.0337035681689486,0.0263068710929196,5713.1443123672,5813.30010149625,2011
0.4395,7.11465699251346,0.0203635608666372,0.0190058717901324,13125.9754558002,11205.5009137031,2012
0.3605,4.78705733145191,0.0115872654352834,0.0090777571583157,14590.1409031876,14387.9506906167,2013
0.459,10.0151068356934,0.0855175868384186,0.0514784284269249,3806.87142526243,6051.64912523552,2014
0.2255,3.27429636575133,0.0432629748044796,0.0404402482298439,2816.9773580743,2424.26912071898,2015
0.1665,3.05820668111315,0.109944551859761,0.0974719629916986,991.294171305733,928.605577228798,2016
0.334,4.63289189835767,0.0341190777616365,0.0198330788797436,4935.74374440242,6877.2989808556,2017
0.4195,6.63554479645232,0.0689017260476524,0.0475271115893055,3383.51969125207,4268.3126043712,2018
0.371,6.2684865200037,0.0529284788207988,0.0487735288929093,4466.69696245098,3924.31904189785,2019
0.1925,3.93058921503132,0.0438677885676251,0.0394766714913199,3298.5520939148,2942.28917657563,2020
0.2715,3.35283351858932,0.0474032325741283,0.0436339864876791,2603.22051197363,2263.60483240054,2021
0.442,12.4447041648072,0.0310806811271108,0.0248936351384737,15183.4989868614,15085.8400973852,2022
0.3765,4.92422849700377,0.0563800041437569,0.0497047523564653,3276.04679138314,3007.76137089133,2023
0.3975,6.54387046576452,0.0142129102945321,0.0134090602315033,16701.3517795583,14063.5125920694,2024
0.1895,4.10031789678751,0.0368299572853297,0.0334105720350721,4019.15309141295,3517.89877757084,2025
0.358,5.07529964138379,0.0228439559251515,0.0207322711318859,8126.71437393845,7151.61261202994,2026
0.331,2.03148043919879,0.00510832748762065,0.00435210804773016,11650.7409674799,10446.0997476214,2027
0.3875,4.03834497532164,0.0149050098451603,0.00808950056834856,9723.39034685028,13472.3420912868,2028
0.397,3.03700336892433,0.0210436785423365,0.0152512032961615,5282.6413424951,5742.74814896607,2029
0.383,6.45583447977386,0.0171562122157843,0.0147244843220542,13770.3085174533,12718.4133581471,2030
0.476,9.81729396576179,0.0245321025560863,0.0185566622591398,15141.4634529067,15842.7297230734,2031
0.3785,2.64752675585351,0.00970087869095018,0.00830969729719578,9325.51330375642,8520.27656370821,2032
0.391,4.83309358907054,0.0108083601895853,0.00761236152482586,15614.5982743485,16913.1494673057,2033
0.4485,7.75003366738176,0.0102945684131809,0.00817094344600686,27004.605915075,26416.3756447291,2034
0.3705,5.10110679467807,0.0432247956234714,0.0384835338919814,4368.11102079963,4015.44440209462,2035
0.4465,8.50892643197073,0.0295984548475232,0.0286601775282792,10992.3694831669,9062.15834852349,2036
0.226,4.10625705816736,0.03209609359831,0.0309991874447887,4555.18761112645,3759.16851158636,2037
0.3895,2.88339535966407,0.00796690193460783,0.00676359927437708,12035.7162139266,11012.5540168922,2038
0.337,3.63343514850006,0.0161595198607052,0.0149311250644361,7945.68439484041,6846.50611012529,2039
0.352,5.00944256225198,0.0241772127329405,0.02214451093274,7680.33276051901,6670.46890428577,2040
0.4505,5.17734346728368,0.0300802808404139,0.0160231849794659,6376.50000330445,9566.52097808169,2041
0.229,3.99402565007849,0.0342444829412594,0.0323653904840572,4282.97273194114,3607.54918012005,2042
0.3455,5.31672370500884,0.0336949505550978,0.0311648891892322,6008.89007634804,5223.40868460942,2043
0.289,2.05815396116556,0.0170401523706164,0.013250754793644,4182.72344645049,4188.04816634581,2044
0.1975,4.40135125087461,0.034161562828723,0.0307382046268581,4641.65490126197,4113.06916659521,2045
0.1825,2.83450079020014,0.0532677419821551,0.0478469891758605,1927.41998264928,1714.13130486149,2046
0.254,3.07577849233237,0.0338528412134778,0.0297985025009297,3305.93410705273,2990.7456944567,2047
0.38,3.70739767907135,0.0893233678553221,0.0663295802327129,1482.73603643225,1715.06318837251,2048
0.471,11.9764494395525,0.0769357829218996,0.0365169628873922,5316.88782659721,10052.3144035662,2049
0.44,7.96611364958005,0.105618713659973,0.0512614951174119,2103.95136342221,4820.56947237503,2050
0.4445,5.41430885613612,0.0261076724031616,0.0108748651510108,7568.8423029793,14201.209465516,2051
0.4695,11.3393052757115,0.0431722885401796,0.0422845884212984,10087.8342920637,8237.57800544241,2052
0.234,2.26478324448898,0.043183914487556,0.0391189874410806,1910.65180557047,1684.38999719286,2053
0.28,1.88626446911944,0.0120045625322173,0.010059254746556,5190.69683436669,4787.51342155009,2054
0.335,5.2751925596619,0.0352365972371642,0.0320038709510167,5610.48876496303,4953.02443916465,2055
0.359,4.70957036621447,0.0306800148968458,0.0283827153068257,5751.74190820105,4987.6225085237,2056
0.4235,6.65543524762003,0.038566619984928,0.0353847147711926,6557.53953090083,5728.95176911648,2057
0.2915,4.93366764641195,0.0362290096624808,0.023831034184955,4940.09524790577,6090.66771308402,2058
0.3825,3.60914298425442,0.0184148400860795,0.0070667105203212,7031.15868452162,13509.7356640065,2059
0.172,3.6512404535872,0.0251014477020798,0.0224250574786605,5144.18971899494,4538.83395486339,2060
0.161,3.04051646227511,0.0460946484652922,0.0268033134870583,2378.78467150229,3299.94054457337,2061
0.427,3.97976848106896,0.0155707303371787,0.0141098241193645,9343.99903100939,8166.37856667051,2062
0.342,4.17440327955304,0.0273735087488295,0.0249016532505852,5621.44387559261,4963.05852713717,2063
0.1905,3.87250751174425,0.0601712849536432,0.0566444068718397,2364.90532638306,2023.5568416119,2064
0.4645,4.63788876338334,0.0123480330219942,0.0102867630187375,13648.0986246987,12842.9609805125,2065
0.3475,4.8958807347579,0.0510790076628299,0.0399895131272359,3543.95197479226,3693.67891305492,2066
0.3505,3.83267529514634,0.0432126268773085,0.0396064146165784,3302.10584437306,2918.23730978238,2067
0.454,15.2138726931963,0.0693609422164154,0.0341144317462157,7740.41128013497,13727.1823987352,2068
0.399,4.36578721223599,0.0124116928611416,0.0107226026431154,12550.9057047978,11399.4915392317,2069
0.3595,4.83914398061159,0.016479152458988,0.0114811753812065,10455.1865360906,11640.5676085069,2070
0.2845,2.92827324557845,0.107196198204432,0.0831362933344313,882.071464437038,1045.67595066682,2071
0.288,4.10825903327379,0.0192506976194344,0.0172034063368015,7798.8815245089,6918.38601333782,2072
0.4495,8.08199723111552,0.10233092538239,0.0594560865398199,2605.87250846513,4164.84522304511,2073
0.33,2.56900944959119,0.0244063435457694,0.0150247611064211,3842.4841881897,4822.64357074812,2074
0.2385,2.88581259743285,0.0484103697095858,0.0424001944928336,2184.68999480638,1988.89830092721,2075
0.1935,2.50776453747242,0.0900119895226633,0.059382148100311,973.910381991452,1222.34053640747,2076
0.2415,3.94464528205807,0.1315002433999,0.121526220311052,1070.43838508535,960.362502127877,2077
0.451,7.42509769224441,0.0133805612972485,0.00701033122257692,20151.0593194112,28892.1289358082,2078
0.155,3.07679248693832,0.0415568518253901,0.0314567096809446,2647.60483261673,2777.82513722415,2079
0.4465,12.6717744935954,0.0602127015776985,0.0341093604185303,7213.50796299529,11519.1910348148,2080
0.4235,5.4796315930505,0.0624483029486785,0.0443188209320796,3194.55594695064,3803.01501771871,2081
0.438,7.52697346398653,0.0413429791498763,0.0400660866199434,6881.39141678034,5664.80412724317,2082
0.142,1.55711639644493,0.0518218653408331,0.0382031900506016,1054.97759121731,1136.84221089075,2083
0.4325,5.9866176228921,0.0215121045415498,0.0184364736047496,10407.4986406812,9618.36939392653,2084
0.41,6.70553756482749,0.0555938925144444,0.0366142993434411,4202.57916394413,5626.13976501265,2085
0.3875,4.01889015848888,0.04074522836208,0.0307804369933247,3585.26852516557,3899.11901708775,2086
0.2895,3.59508830699688,0.018274305149423,0.0135465430009644,6951.33726311975,7275.19726057127,2087
0.1145,3.10696185528436,0.0988480165938652,0.0946282435331241,1088.85436859024,917.228028585369,2088
0.455,5.57356087334783,0.015232672521181,0.00886785405472703,13311.3268162153,17475.788629536,2089
0.462,7.60079785182294,0.109239966195047,0.0555522807279546,2032.84740790416,4255.75921808163,2090
0.4635,6.19166918512038,0.0136062864982278,0.00655884078045004,16567.5722225909,25645.4883218866,2091
0.4565,6.82637206877743,0.0144158622621983,0.0111921264271176,17493.0612006066,17654.974104484,2092
0.407,4.87078520753077,0.0112990300861972,0.00566110488776664,15250.0733557206,22186.6271304977,2093
0.4455,4.05878349465339,0.0153593749202499,0.012268718447749,9673.02109314804,9492.06484684948,2094
0.343,3.95007654289921,0.0977723729225237,0.0656087903248707,1226.26850120882,1838.09674463845,2095
0.284,4.32742788864311,0.0462366762450905,0.0397752196663312,3439.88080348185,3259.55652395707,2096
0.459,5.32793026971939,0.0175744093535672,0.0146480913057281,11247.5443107708,10694.6915543761,2097
0.286,3.48425450104042,0.0363375397581099,0.0319213539889101,3517.33750640424,3210.90515074849,2098
0.4365,6.13708991632483,0.017953530109079,0.0125748147463991,12634.3167858434,14147.7367039072,2099
0.4515,7.97420698173816,0.0161724281630369,0.00855740210897814,18203.6332327556,26340.4938492851,2100
0.3635,4.27975554386486,0.0164021044145384,0.015169776270356,9535.37540209605,8199.32828008528,2101
0.195,3.09318185854272,0.110525271896019,0.0948455796461225,978.396519067593,963.097574376316,2102
0.1495,3.93638793329011,0.0446221526970036,0.0423361293843538,3158.13671448014,2663.4834784466,2103
0.458,7.50237925863663,0.0649862904777935,0.048902869640114,4229.59852649003,4758.64748778213,2104
0.3875,4.18915616569051,0.0145609022055362,0.00888029725346945,10370.1565777682,12945.466987687,2105
0.423,6.01294091602921,0.0130554238939625,0.01017383135835,16694.8151693652,16750.1762456777,2106
0.4545,12.3514342028411,0.0712320248291808,0.0438430295473831,6201.43601992778,8646.54324351818,2107
0.46,8.48350693101988,0.0195062638291146,0.00862978757347628,16132.2563308595,28008.6589885191,2108
0.4595,8.18620385207888,0.0174354728248533,0.0101770153478491,17422.0401070849,23119.591514836,2109
0.433,5.18238355658673,0.0111627763769206,0.00714524990822164,16612.3463331307,19691.4897714561,2110
0.262,2.06145443199348,0.0192845924280507,0.0143006114233879,3727.12953434917,3871.91440078068,2111
0.337,4.58981272497236,0.0139553742292524,0.0114828237721296,11733.4070496486,11207.9945046475,2112
0.2285,4.59224905012954,0.0610386826967151,0.0509264778996306,2706.25714435439,2646.54169103902,2113
0.383,2.76522262751226,0.00957844251067386,0.00522227372729949,9804.38205823437,12916.787220856,2114
0.2345,3.64148826664376,0.109162227461611,0.0915624050829067,1116.95735574159,1170.05783824809,2115
0.365,6.50427739443466,0.0328318271759927,0.0311128696575852,7542.42240200731,6353.81682026335,2116
0.385,4.98271296152972,0.0310110869520723,0.0279219806369327,6038.42618959762,5362.63681827753,2117
0.254,3.01406826768759,0.0712903767762922,0.0646675882105509,1535.84300211369,1367.8176550862,2118
0.3865,4.60764030813657,0.0231420076082,0.0207558196612168,7408.36185040463,6583.92881548145,2119
0.4245,3.39135065479092,0.0163334934716166,0.00753644982280742,7514.05729076832,12179.6433353388,2120
0.318,2.07032418058036,0.0277588082803477,0.02377320406282,2714.50154265546,2497.20453171891,2121
0.42,3.64603744484849,0.0114707989549884,0.00998144644578058,11261.8409164471,10182.4946612223,2122
0.4605,11.8095947949031,0.0293704150790009,0.0245365175541061,15384.8813440378,14691.4342153227,2123
0.2865,4.59866502572739,0.0336168720859096,0.0285348583768813,5090.43375531616,4810.84488943827,2124
0.448,4.39439636529855,0.0113698037441721,0.0100828418589601,13886.2185340195,12378.3087413938,2125
0.3305,3.14966128443028,0.0100797886692652,0.0088897398004795,10740.0188011,9560.43871321764,2126
0.4605,5.24707879990885,0.00758530600706549,0.00547217546144623,23991.914414139,25308.7295768257,2127
0.218,3.22055658240447,0.0708164167997778,0.0560361383427003,1587.18495452078,1669.86488852812,2128
0.2765,3.40507173804677,0.0224788194627503,0.0202253439111042,5391.84828760021,4748.49409714414,2129
0.1965,3.43176868628739,0.101124234196059,0.0906340484928859,1224.5013603605,1128.1369921745,2130
0.368,5.1293309547838,0.0924554887492207,0.0665504686220844,1801.24087508971,2344.10924957317,2131
0.3915,2.93626927729464,0.0891430344971575,0.0756906479489591,1217.36065722121,1163.66757515224,2132
0.2255,2.57291327631986,0.0579729267671409,0.0541230172275632,1607.544271851,1390.21479517645,2133
0.459,5.00938910835294,0.0151065730725475,0.00761094697800691,12142.4307679464,18239.7260929736,2134
0.3935,3.42242627932781,0.00596199974581072,0.00508777039975631,18169.2480768092,16427.6164192718,2135
0.325,4.74801019671899,0.0199513860458508,0.00882913021904852,8423.26051546094,14387.7014425129,2136
0.4445,4.1306370685898,0.0129308401950017,0.0110678223141101,11529.6372822972,10616.7842987717,2137
0.2435,2.12810852653718,0.0246488866269471,0.021121704340137,3033.94521800482,2764.5640439005,2138
0.4315,6.28853361188317,0.0480330636565062,0.0375367070705121,4934.14148402791,5164.36788071151,2139
0.28,4.295696571866,0.0393045187773514,0.0233191868191484,3918.04289235954,5419.59789549917,2140
0.2965,5.02730685656795,0.0646251380371068,0.0589009501682916,2908.43487912456,2603.37317323042,2141
0.3715,3.06861577315243,0.0139250871328701,0.00773876868530403,7771.9501942385,10439.1317975024,2142
0.1415,3.80752822965443,0.164429498780283,0.146062107782034,772.185503284195,755.410129650571,2143
0.4005,6.08482363519544,0.0397272614496153,0.0353366813346239,5769.92126312748,5238.68971003292,2144
0.3645,5.19694587534401,0.0300023419264185,0.0282146663031263,6514.02088946011,5540.37507375024,2145
0.426,5.45810765631213,0.0272782808463037,0.0247798368558436,7592.51199083216,6658.15795339781,2146
0.222,4.88459683696464,0.0283365450597066,0.0272883140195331,6378.43451925075,5273.46424159674,2147
0.384,5.22110515111118,0.0129695849448867,0.0118682530695171,14419.5641892003,12499.9662119515,2148
0.3765,5.87212660163598,0.0393845208487028,0.0372186114783521,5606.39122199569,4755.51134207879,2149
0.415,4.42699275416831,0.0621360489939989,0.0519236696406276,2658.78686326344,2596.82303687213,2150
0.3145,3.0370221523993,0.0111021952465402,0.00907736733232343,9419.0044459549,8911.23284816408,2151
0.2265,4.27587610869395,0.0415138131516463,0.0389653976785733,3714.45624501826,3169.73146232851,2152
0.382,4.91354891762902,0.0135941745794487,0.0121197988213354,12857.2543728153,11359.9181272343,2153
0.297,2.00402077259336,0.0286983092692428,0.0194306183444514,2503.03449446751,2902.40625815,2154
0.4505,3.89004929498271,0.0224039075186589,0.0198497821357161,6467.92162045351,5812.93884230608,2155
0.3575,2.63680665706931,0.0203928498706936,0.01659408022999,4751.95414845628,4611.62196214922,2156
0.439,4.04543383142149,0.017260963844363,0.00870385892293322,8563.66184602297,12858.8993913104,2157
0.3365,5.26323543242878,0.0104498160102363,0.00934875884104129,17678.7462467387,15530.0336189204,2158
0.331,4.81040586482929,0.0669429292854263,0.0507812037053714,2574.66817839768,2886.1692918883,2159
0.3245,5.47744465696543,0.0244423603372842,0.0237898551919558,8120.91269460126,6651.50300532378,2160
0.458,4.78166661784861,0.0137615830322068,0.00570175231279091,12551.8844014219,22165.1939827207,2161
0.3675,4.5833731787492,0.0818772849739818,0.0593167059204392,1883.77122753627,2341.8812181476,2162
0.4325,7.91606392286474,0.0683484839975741,0.0504772807438504,4255.2112973224,4872.42720006556,2163
0.466,10.4494509705826,0.0330745443734814,0.0220516310018769,11848.417801029,14350.257706379,2164
0.4555,9.34627395881699,0.0327215951035198,0.0309933833734627,10866.9676958025,9128.05243942173,2165
