"instance","prevalence","meanMOIvar","meanPTS","inverseSimpsonIndex"
267,0.3015,2.16952891288195,0.0144777892574859,5159.70733891169
268,0.167,4.28535597295699,0.00962474212258259,13451.1353057789
269,0.174,3.07633021830958,0.0198334478237158,5270.61852204547
270,0.247,3.57372640957755,0.0108318136000738,10912.5881771166
271,0.3135,3.63997545058879,0.00715606171488726,16477.3889173601
272,0.3415,3.16602926075785,0.022009012470163,5116.11457129987
273,0.19,2.84474003687999,0.0376317531252511,2721.28587696024
274,0.3,7.66299390558341,0.0221013988096271,12688.1842919975
275,0.2915,1.85364152068438,0.00610003596056056,8938.64013377321
276,0.278,2.61268094647748,0.00666083158732695,12143.1356676554
277,0.135,3.82077553266501,0.0690387521286043,1950.97011900253
278,0.363,2.81489623201961,0.0246614054825347,4090.3888602285
279,0.151,4.30080470744231,0.02235389588521,6708.6206973399
280,0.3285,4.63270962331761,0.00924911417025582,17020.5063511599
281,0.303,1.93576145968646,0.00808122323905861,7592.61284776389
282,0.2415,3.19519108012693,0.00842698910539298,11809.9176667581
283,0.3235,3.54643442801763,0.0059935134326056,18413.7288846536
284,0.171,3.29213619145104,0.0348590683569451,3185.84525508975
285,0.4565,5.95012055117701,0.00916496469370913,23140.7552661626
286,0.349,2.50321396462079,0.0219978026217004,4083.64372705028
287,0.36,7.25493766212423,0.0319723693347322,8637.07492692263
288,0.2805,3.35482316783483,0.0187539885132261,6282.29834012104
289,0.1625,3.18239599444363,0.0383965232888249,2970.67254070868
290,0.279,2.04726763276821,0.0066096471442682,9344.92692738848
291,0.273,4.49693946165173,0.039524661348913,3980.94286161873
292,0.192,3.66010312566525,0.00788439773166261,13548.254247405
293,0.1485,3.66655943150532,0.0497034842838789,2651.53562563353
294,0.356,4.33088451750952,0.00815879441501084,17937.0676165457
295,0.232,1.95271079684307,0.015625492423899,4224.92799409861
296,0.2865,2.0821886527118,0.0041418213931567,13400.5339783397
297,0.233,5.23357414825698,0.0234958047238309,7814.73673841382
298,0.2185,4.88650877913659,0.0265512306519774,6684.88259593923
299,0.3525,3.56979362281557,0.00999228193346727,12377.7371497361
300,0.14,5.60960896261496,0.0181262270793116,10395.6204478459
301,0.2555,3.62785721463963,0.00694817957486925,15912.7448932637
302,0.2845,1.84377259995558,0.0105106357398646,5757.12781078128
303,0.2495,1.63215593695337,0.0118483063136324,4517.78925704878
